Language,Threads,Optimisation,Bit Width,Time,Run,Unroll
C, 32, -O1, __fp16, 13.1042, 62, False
C, 32, -O1, __fp16, 35.2377, 63, False
C, 32, -O1, __fp16, 7.67851, 64, False
C, 32, -O1, __fp16, 7.56351, 65, False
C, 32, -O1, __fp16, 13.6291, 66, False
C, 32, -O1, __fp16, 16.4989, 67, False
C, 32, -O1, __fp16, 35.4127, 68, False
C, 32, -O1, __fp16, 14.0381, 69, False
C, 32, -O1, __fp16, 6.41659, 70, False
C, 32, -O1, __fp16, 23.9225, 71, False
C, 32, -O1, __fp16, 10.9783, 72, False
C, 32, -O1, __fp16, 37.5826, 73, False
C, 32, -O1, __fp16, 4.6157, 74, False
C, 32, -O1, __fp16, 5.49465, 75, False
C, 32, -O1, __fp16, 25.0394, 76, False
C, 32, -O1, __fp16, 11.9342, 77, False
C, 32, -O1, __fp16, 35.4707, 78, False
C, 32, -O1, __fp16, 5.63464, 79, False
C, 32, -O1, __fp16, 3.90575, 80, False
C, 32, -O1, __fp16, 4.7217, 81, False
C, 32, -O1, __fp16, 10.4473, 82, False
C, 32, -O1, __fp16, 35.0498, 83, False
C, 32, -O1, __fp16, 14.7851, 84, False
C, 32, -O1, __fp16, 36.7097, 85, False
C, 32, -O1, __fp16, 4.63271, 86, False
C, 32, -O1, __fp16, 13.9051, 87, False
C, 32, -O1, __fp16, 9.82437, 88, False
C, 32, -O1, __fp16, 18.6528, 89, False
C, 32, -O1, __fp16, 9.87037, 90, False
C, 32, -O1, __fp16, 19.6917, 91, False
C, 32, -O1, __fp16, 38.4716, 92, False
C, 32, -O1, __fp16, 5.64364, 93, False
C, 32, -O1, __fp16, 6.58858, 94, False
C, 32, -O1, __fp16, 4.37272, 95, False
C, 32, -O1, __fp16, 9.33441, 96, False
C, 32, -O1, __fp16, 35.5967, 97, False
C, 32, -O1, __fp16, 18.6718, 98, False
C, 32, -O1, __fp16, 16.7329, 99, False
C, 32, -O1, __fp16, 3.41778, 100, False
C, 32, -O1, __fp16, 10.0414, 101, False
C, 1, -O1, __fp16, 33.954, 1, False
C, 1, -O1, __fp16, 33.803, 2, False
C, 1, -O1, __fp16, 33.105, 3, False
C, 1, -O1, __fp16, 32.2561, 4, False
C, 1, -O1, __fp16, 32.5591, 5, False
C, 1, -O1, __fp16, 32.2961, 6, False
C, 1, -O1, __fp16, 34.194, 7, False
C, 1, -O1, __fp16, 33.457, 8, False
C, 1, -O1, __fp16, 33.506, 9, False
C, 1, -O1, __fp16, 32.749, 10, False
C, 1, -O1, __fp16, 32.4471, 11, False
C, 1, -O1, __fp16, 32.1571, 12, False
C, 1, -O1, __fp16, 32.6061, 13, False
C, 1, -O1, __fp16, 33.243, 14, False
C, 1, -O1, __fp16, 33.593, 15, False
C, 1, -O1, __fp16, 34.055, 16, False
C, 1, -O1, __fp16, 33.99, 17, False
C, 1, -O1, __fp16, 32.6071, 18, False
C, 1, -O1, __fp16, 32.3851, 19, False
C, 1, -O1, __fp16, 32.1231, 20, False
C, 1, -O1, __fp16, 32.4711, 21, False
C, 1, -O1, __fp16, 32.7741, 22, False
C, 1, -O1, __fp16, 34.371, 23, False
C, 1, -O1, __fp16, 35.0699, 24, False
C, 1, -O1, __fp16, 32.839, 25, False
C, 1, -O1, __fp16, 32.4981, 26, False
C, 1, -O1, __fp16, 32.2401, 27, False
C, 1, -O1, __fp16, 32.1731, 28, False
C, 1, -O1, __fp16, 32.1531, 29, False
C, 1, -O1, __fp16, 32.3891, 30, False
C, 1, -O1, __fp16, 34.394, 31, False
C, 1, -O1, __fp16, 34.8099, 32, False
C, 1, -O1, __fp16, 34.059, 33, False
C, 1, -O1, __fp16, 33.878, 34, False
C, 1, -O1, __fp16, 33.956, 35, False
C, 1, -O1, __fp16, 34.031, 36, False
C, 1, -O1, __fp16, 33.137, 37, False
C, 1, -O1, __fp16, 34.9309, 38, False
C, 1, -O1, __fp16, 35.0099, 39, False
C, 1, -O1, __fp16, 32.5771, 40, False
C, 1, -O1, __fp16, 32.4291, 41, False
C, 1, -O1, __fp16, 32.3681, 42, False
C, 1, -O1, __fp16, 32.4521, 43, False
C, 1, -O1, __fp16, 32.2811, 44, False
C, 1, -O1, __fp16, 32.984, 45, False
C, 1, -O1, __fp16, 33.269, 46, False
C, 1, -O1, __fp16, 34.687, 47, False
C, 1, -O1, __fp16, 32.6881, 48, False
C, 1, -O1, __fp16, 32.2711, 49, False
C, 1, -O1, __fp16, 32.3851, 50, False
C, 1, -O1, __fp16, 33.115, 51, False
C, 1, -O1, __fp16, 32.3451, 52, False
C, 1, -O1, __fp16, 32.5651, 53, False
C, 1, -O1, __fp16, 33.432, 54, False
C, 1, -O1, __fp16, 33.819, 55, False
C, 1, -O1, __fp16, 33.364, 56, False
C, 1, -O1, __fp16, 32.0601, 57, False
C, 1, -O1, __fp16, 32.1841, 58, False
C, 1, -O1, __fp16, 32.4791, 59, False
C, 1, -O1, __fp16, 32.0691, 60, False
C, 1, -O1, __fp16, 32.5581, 61, False
C, 1, -O1, __fp16, 33.0781, 62, False
C, 1, -O1, __fp16, 34.284, 63, False
C, 1, -O1, __fp16, 33.431, 64, False
C, 1, -O1, __fp16, 32.7251, 65, False
C, 1, -O1, __fp16, 32.0991, 66, False
C, 1, -O1, __fp16, 32.9441, 67, False
C, 1, -O1, __fp16, 34.202, 68, False
C, 1, -O1, __fp16, 33.614, 69, False
C, 1, -O1, __fp16, 32.2251, 70, False
C, 1, -O1, __fp16, 32.1731, 71, False
C, 1, -O1, __fp16, 32.5331, 72, False
C, 1, -O1, __fp16, 32.2331, 73, False
C, 1, -O1, __fp16, 32.5481, 74, False
C, 1, -O1, __fp16, 33.0961, 75, False
C, 1, -O1, __fp16, 34.798, 76, False
C, 1, -O1, __fp16, 34.836, 77, False
C, 1, -O1, __fp16, 33.537, 78, False
C, 1, -O1, __fp16, 33.877, 79, False
C, 1, -O1, __fp16, 32.2781, 80, False
C, 1, -O1, __fp16, 32.4251, 81, False
C, 1, -O1, __fp16, 33.609, 82, False
C, 1, -O1, __fp16, 33.461, 83, False
C, 1, -O1, __fp16, 34.383, 84, False
C, 1, -O1, __fp16, 33.2691, 85, False
C, 1, -O1, __fp16, 32.8961, 86, False
C, 1, -O1, __fp16, 33.43, 87, False
C, 1, -O1, __fp16, 32.3831, 88, False
C, 1, -O1, __fp16, 33.452, 89, False
C, 1, -O1, __fp16, 33.492, 90, False
C, 1, -O1, __fp16, 34.725, 91, False
C, 1, -O1, __fp16, 33.768, 92, False
C, 1, -O1, __fp16, 32.3011, 93, False
C, 1, -O1, __fp16, 32.2321, 94, False
C, 1, -O1, __fp16, 32.3701, 95, False
C, 1, -O1, __fp16, 32.2431, 96, False
C, 1, -O1, __fp16, 32.4781, 97, False
C, 1, -O1, __fp16, 32.9081, 98, False
C, 1, -O1, __fp16, 33.405, 99, False
C, 1, -O1, __fp16, 34.044, 100, False
C, 1, -O1, __fp16, 32.5031, 101, False
C, 0, -O2, __fp16, 25.78058, 1, False
C, 0, -O2, __fp16, 25.31260, 2, False
C, 0, -O2, __fp16, 25.30161, 3, False
C, 0, -O2, __fp16, 25.14961, 4, False
C, 0, -O2, __fp16, 25.04762, 5, False
C, 0, -O2, __fp16, 25.10362, 6, False
C, 0, -O2, __fp16, 24.66564, 7, False
C, 0, -O2, __fp16, 24.42166, 8, False
C, 0, -O2, __fp16, 24.80563, 9, False
C, 0, -O2, __fp16, 24.94963, 10, False
C, 0, -O2, __fp16, 24.50365, 11, False
C, 0, -O2, __fp16, 24.56765, 12, False
C, 0, -O2, __fp16, 24.37166, 13, False
C, 0, -O2, __fp16, 24.46865, 14, False
C, 0, -O2, __fp16, 24.55365, 15, False
C, 0, -O2, __fp16, 24.14667, 16, False
C, 0, -O2, __fp16, 24.31566, 17, False
C, 0, -O2, __fp16, 24.33366, 18, False
C, 0, -O2, __fp16, 24.19767, 19, False
C, 0, -O2, __fp16, 24.20067, 20, False
C, 0, -O2, __fp16, 24.50365, 21, False
C, 0, -O2, __fp16, 24.51565, 22, False
C, 0, -O2, __fp16, 24.37666, 23, False
C, 0, -O2, __fp16, 24.33066, 24, False
C, 0, -O2, __fp16, 24.58865, 25, False
C, 0, -O2, __fp16, 25.34461, 26, False
C, 0, -O2, __fp16, 25.35261, 27, False
C, 0, -O2, __fp16, 25.31861, 28, False
C, 0, -O2, __fp16, 25.75559, 29, False
C, 0, -O2, __fp16, 25.50860, 30, False
C, 0, -O2, __fp16, 25.55660, 31, False
C, 0, -O2, __fp16, 25.64459, 32, False
C, 0, -O2, __fp16, 25.50360, 33, False
C, 0, -O2, __fp16, 25.28262, 34, False
C, 0, -O2, __fp16, 24.45166, 35, False
C, 0, -O2, __fp16, 24.90464, 36, False
C, 0, -O2, __fp16, 24.57666, 37, False
C, 0, -O2, __fp16, 24.90264, 38, False
C, 0, -O2, __fp16, 25.19062, 39, False
C, 0, -O2, __fp16, 24.28067, 40, False
C, 0, -O2, __fp16, 24.25167, 41, False
C, 0, -O2, __fp16, 24.38167, 42, False
C, 0, -O2, __fp16, 24.35467, 43, False
C, 0, -O2, __fp16, 24.29867, 44, False
C, 0, -O2, __fp16, 24.51366, 45, False
C, 0, -O2, __fp16, 24.48766, 46, False
C, 0, -O2, __fp16, 24.39367, 47, False
C, 0, -O2, __fp16, 24.62166, 48, False
C, 0, -O2, __fp16, 24.40167, 49, False
C, 0, -O2, __fp16, 24.64865, 50, False
C, 0, -O2, __fp16, 24.33767, 51, False
C, 0, -O2, __fp16, 24.24468, 52, False
C, 0, -O2, __fp16, 24.32567, 53, False
C, 0, -O2, __fp16, 25.22463, 54, False
C, 0, -O2, __fp16, 26.03958, 55, False
C, 0, -O2, __fp16, 26.16358, 56, False
C, 0, -O2, __fp16, 26.34957, 57, False
C, 0, -O2, __fp16, 26.72055, 58, False
C, 0, -O2, __fp16, 26.38456, 59, False
C, 0, -O2, __fp16, 26.25257, 60, False
C, 0, -O2, __fp16, 25.34662, 61, False
C, 0, -O2, __fp16, 24.45767, 62, False
C, 0, -O2, __fp16, 24.92065, 63, False
C, 0, -O2, __fp16, 24.80865, 64, False
C, 0, -O2, __fp16, 24.64066, 65, False
C, 0, -O2, __fp16, 24.30068, 66, False
C, 0, -O2, __fp16, 24.51467, 67, False
C, 0, -O2, __fp16, 24.86965, 68, False
C, 0, -O2, __fp16, 24.38567, 69, False
C, 0, -O2, __fp16, 24.19868, 70, False
C, 0, -O2, __fp16, 24.28868, 71, False
C, 0, -O2, __fp16, 24.27268, 72, False
C, 0, -O2, __fp16, 24.59667, 73, False
C, 0, -O2, __fp16, 24.52767, 74, False
C, 0, -O2, __fp16, 24.43468, 75, False
C, 0, -O2, __fp16, 24.93765, 76, False
C, 0, -O2, __fp16, 24.57867, 77, False
C, 0, -O2, __fp16, 24.44667, 78, False
C, 0, -O2, __fp16, 24.66666, 79, False
C, 0, -O2, __fp16, 24.27668, 80, False
C, 0, -O2, __fp16, 25.20863, 81, False
C, 0, -O2, __fp16, 25.94359, 82, False
C, 0, -O2, __fp16, 25.45862, 83, False
C, 0, -O2, __fp16, 25.98359, 84, False
C, 0, -O2, __fp16, 26.24058, 85, False
C, 0, -O2, __fp16, 26.66356, 86, False
C, 0, -O2, __fp16, 24.94765, 87, False
C, 0, -O2, __fp16, 24.96065, 88, False
C, 0, -O2, __fp16, 24.82666, 89, False
C, 0, -O2, __fp16, 25.08064, 90, False
C, 0, -O2, __fp16, 24.90065, 91, False
C, 0, -O2, __fp16, 24.92365, 92, False
C, 0, -O2, __fp16, 24.41168, 93, False
C, 0, -O2, __fp16, 25.04065, 94, False
C, 0, -O2, __fp16, 24.49468, 95, False
C, 0, -O2, __fp16, 24.36668, 96, False
C, 0, -O2, __fp16, 25.12264, 97, False
C, 0, -O2, __fp16, 24.29569, 98, False
C, 0, -O2, __fp16, 24.58567, 99, False
C, 0, -O2, __fp16, 24.32769, 100, False
C, 0, -O2, __fp16, 24.33769, 101, False
C, 2, -O2, __fp16, 24.8937, 1, False
C, 2, -O2, __fp16, 25.3637, 2, False
C, 2, -O2, __fp16, 24.7817, 3, False
C, 2, -O2, __fp16, 24.6208, 4, False
C, 2, -O2, __fp16, 24.4628, 5, False
C, 2, -O2, __fp16, 24.5638, 6, False
C, 2, -O2, __fp16, 24.8627, 7, False
C, 2, -O2, __fp16, 24.4948, 8, False
C, 2, -O2, __fp16, 25.3617, 9, False
C, 2, -O2, __fp16, 25.8567, 10, False
C, 2, -O2, __fp16, 26.0787, 11, False
C, 2, -O2, __fp16, 26.1097, 12, False
C, 2, -O2, __fp16, 25.9007, 13, False
C, 2, -O2, __fp16, 25.7957, 14, False
C, 2, -O2, __fp16, 25.0567, 15, False
C, 2, -O2, __fp16, 24.8867, 16, False
C, 2, -O2, __fp16, 24.6188, 17, False
C, 2, -O2, __fp16, 24.8677, 18, False
C, 2, -O2, __fp16, 24.4448, 19, False
C, 2, -O2, __fp16, 24.5068, 20, False
C, 2, -O2, __fp16, 24.6148, 21, False
C, 2, -O2, __fp16, 24.6948, 22, False
C, 2, -O2, __fp16, 24.9257, 23, False
C, 2, -O2, __fp16, 24.7468, 24, False
C, 2, -O2, __fp16, 25.5777, 25, False
C, 2, -O2, __fp16, 25.6707, 26, False
C, 2, -O2, __fp16, 24.7168, 27, False
C, 2, -O2, __fp16, 24.8138, 28, False
C, 2, -O2, __fp16, 24.8208, 29, False
C, 2, -O2, __fp16, 25.2867, 30, False
C, 2, -O2, __fp16, 25.7897, 31, False
C, 2, -O2, __fp16, 26.1427, 32, False
C, 2, -O2, __fp16, 26.1097, 33, False
C, 2, -O2, __fp16, 25.3857, 34, False
C, 2, -O2, __fp16, 25.0647, 35, False
C, 2, -O2, __fp16, 24.9957, 36, False
C, 2, -O2, __fp16, 24.9837, 37, False
C, 2, -O2, __fp16, 24.8038, 38, False
C, 2, -O2, __fp16, 25.9047, 39, False
C, 2, -O2, __fp16, 24.6548, 40, False
C, 2, -O2, __fp16, 26.1317, 41, False
C, 2, -O2, __fp16, 25.4767, 42, False
C, 2, -O2, __fp16, 26.1617, 43, False
C, 2, -O2, __fp16, 24.8528, 44, False
C, 2, -O2, __fp16, 25.6617, 45, False
C, 2, -O2, __fp16, 24.6958, 46, False
C, 2, -O2, __fp16, 26.6977, 47, False
C, 2, -O2, __fp16, 25.9697, 48, False
C, 2, -O2, __fp16, 26.3537, 49, False
C, 2, -O2, __fp16, 26.8837, 50, False
C, 2, -O2, __fp16, 26.3627, 51, False
C, 2, -O2, __fp16, 25.0867, 52, False
C, 2, -O2, __fp16, 25.2217, 53, False
C, 2, -O2, __fp16, 24.7678, 54, False
C, 2, -O2, __fp16, 24.8948, 55, False
C, 2, -O2, __fp16, 24.6978, 56, False
C, 2, -O2, __fp16, 24.9408, 57, False
C, 2, -O2, __fp16, 24.7998, 58, False
C, 2, -O2, __fp16, 24.6348, 59, False
C, 2, -O2, __fp16, 24.7968, 60, False
C, 2, -O2, __fp16, 24.6018, 61, False
C, 2, -O2, __fp16, 24.9038, 62, False
C, 2, -O2, __fp16, 24.7708, 63, False
C, 2, -O2, __fp16, 24.8198, 64, False
C, 2, -O2, __fp16, 25.2767, 65, False
C, 2, -O2, __fp16, 25.9217, 66, False
C, 2, -O2, __fp16, 25.6557, 67, False
C, 2, -O2, __fp16, 26.2687, 68, False
C, 2, -O2, __fp16, 25.9387, 69, False
C, 2, -O2, __fp16, 26.2957, 70, False
C, 2, -O2, __fp16, 24.9848, 71, False
C, 2, -O2, __fp16, 24.9228, 72, False
C, 2, -O2, __fp16, 24.7108, 73, False
C, 2, -O2, __fp16, 24.8308, 74, False
C, 2, -O2, __fp16, 24.6388, 75, False
C, 2, -O2, __fp16, 25.2207, 76, False
C, 2, -O2, __fp16, 24.7248, 77, False
C, 2, -O2, __fp16, 24.6188, 78, False
C, 2, -O2, __fp16, 24.7348, 79, False
C, 2, -O2, __fp16, 24.5758, 80, False
C, 2, -O2, __fp16, 24.9038, 81, False
C, 2, -O2, __fp16, 25.3507, 82, False
C, 2, -O2, __fp16, 24.8958, 83, False
C, 2, -O2, __fp16, 24.5428, 84, False
C, 2, -O2, __fp16, 25.6807, 85, False
C, 2, -O2, __fp16, 26.1937, 86, False
C, 2, -O2, __fp16, 25.8087, 87, False
C, 2, -O2, __fp16, 26.1697, 88, False
C, 2, -O2, __fp16, 24.8658, 89, False
C, 2, -O2, __fp16, 25.1068, 90, False
C, 2, -O2, __fp16, 24.8178, 91, False
C, 2, -O2, __fp16, 25.0158, 92, False
C, 2, -O2, __fp16, 24.6008, 93, False
C, 2, -O2, __fp16, 24.8678, 94, False
C, 2, -O2, __fp16, 24.6848, 95, False
C, 2, -O2, __fp16, 25.1198, 96, False
C, 2, -O2, __fp16, 24.8198, 97, False
C, 2, -O2, __fp16, 25.0678, 98, False
C, 2, -O2, __fp16, 24.7478, 99, False
C, 2, -O2, __fp16, 25.0088, 100, False
C, 2, -O2, __fp16, 24.6098, 101, False
C, 4, -O2, __fp16, 28.4127, 1, False
C, 4, -O2, __fp16, 27.6047, 2, False
C, 4, -O2, __fp16, 28.1197, 3, False
C, 4, -O2, __fp16, 28.5457, 4, False
C, 4, -O2, __fp16, 28.6877, 5, False
C, 4, -O2, __fp16, 28.7047, 6, False
C, 4, -O2, __fp16, 28.0457, 7, False
C, 4, -O2, __fp16, 27.8307, 8, False
C, 4, -O2, __fp16, 27.4167, 9, False
C, 4, -O2, __fp16, 27.2837, 10, False
C, 4, -O2, __fp16, 27.1437, 11, False
C, 4, -O2, __fp16, 29.7816, 12, False
C, 4, -O2, __fp16, 27.1807, 13, False
C, 4, -O2, __fp16, 27.5527, 14, False
C, 4, -O2, __fp16, 29.0257, 15, False
C, 4, -O2, __fp16, 29.3436, 16, False
C, 4, -O2, __fp16, 29.0717, 17, False
C, 4, -O2, __fp16, 29.5316, 18, False
C, 4, -O2, __fp16, 28.4627, 19, False
C, 4, -O2, __fp16, 27.7467, 20, False
C, 4, -O2, __fp16, 27.4117, 21, False
C, 4, -O2, __fp16, 27.5077, 22, False
C, 4, -O2, __fp16, 27.5017, 23, False
C, 4, -O2, __fp16, 30.0616, 24, False
C, 4, -O2, __fp16, 27.9707, 25, False
C, 4, -O2, __fp16, 28.3807, 26, False
C, 4, -O2, __fp16, 28.8387, 27, False
C, 4, -O2, __fp16, 28.4997, 28, False
C, 4, -O2, __fp16, 29.6706, 29, False
C, 4, -O2, __fp16, 27.5247, 30, False
C, 4, -O2, __fp16, 27.3547, 31, False
C, 4, -O2, __fp16, 27.4207, 32, False
C, 4, -O2, __fp16, 27.5657, 33, False
C, 4, -O2, __fp16, 27.4087, 34, False
C, 4, -O2, __fp16, 27.2587, 35, False
C, 4, -O2, __fp16, 27.3287, 36, False
C, 4, -O2, __fp16, 27.7227, 37, False
C, 4, -O2, __fp16, 27.8687, 38, False
C, 4, -O2, __fp16, 28.9327, 39, False
C, 4, -O2, __fp16, 28.5717, 40, False
C, 4, -O2, __fp16, 28.3587, 41, False
C, 4, -O2, __fp16, 28.5607, 42, False
C, 4, -O2, __fp16, 27.5687, 43, False
C, 4, -O2, __fp16, 27.4947, 44, False
C, 4, -O2, __fp16, 27.8327, 45, False
C, 4, -O2, __fp16, 27.8247, 46, False
C, 4, -O2, __fp16, 27.7847, 47, False
C, 4, -O2, __fp16, 28.0447, 48, False
C, 4, -O2, __fp16, 27.6637, 49, False
C, 4, -O2, __fp16, 27.5737, 50, False
C, 4, -O2, __fp16, 28.6677, 51, False
C, 4, -O2, __fp16, 29.4896, 52, False
C, 4, -O2, __fp16, 30.0026, 53, False
C, 4, -O2, __fp16, 28.0147, 54, False
C, 4, -O2, __fp16, 30.1866, 55, False
C, 4, -O2, __fp16, 27.5737, 56, False
C, 4, -O2, __fp16, 27.7107, 57, False
C, 4, -O2, __fp16, 27.6707, 58, False
C, 4, -O2, __fp16, 27.5487, 59, False
C, 4, -O2, __fp16, 27.5687, 60, False
C, 4, -O2, __fp16, 27.3867, 61, False
C, 4, -O2, __fp16, 31.1286, 62, False
C, 4, -O2, __fp16, 28.7067, 63, False
C, 4, -O2, __fp16, 29.3987, 64, False
C, 4, -O2, __fp16, 27.9997, 65, False
C, 4, -O2, __fp16, 27.8517, 66, False
C, 4, -O2, __fp16, 27.7177, 67, False
C, 4, -O2, __fp16, 27.6817, 68, False
C, 4, -O2, __fp16, 27.4137, 69, False
C, 4, -O2, __fp16, 30.0146, 70, False
C, 4, -O2, __fp16, 27.9147, 71, False
C, 4, -O2, __fp16, 27.5857, 72, False
C, 4, -O2, __fp16, 28.9557, 73, False
C, 4, -O2, __fp16, 29.5637, 74, False
C, 4, -O2, __fp16, 29.8896, 75, False
C, 4, -O2, __fp16, 28.3457, 76, False
C, 4, -O2, __fp16, 27.8907, 77, False
C, 4, -O2, __fp16, 28.4717, 78, False
C, 4, -O2, __fp16, 27.6587, 79, False
C, 4, -O2, __fp16, 30.1146, 80, False
C, 4, -O2, __fp16, 29.1107, 81, False
C, 4, -O2, __fp16, 27.9277, 82, False
C, 4, -O2, __fp16, 27.7657, 83, False
C, 4, -O2, __fp16, 27.5547, 84, False
C, 4, -O2, __fp16, 27.6857, 85, False
C, 4, -O2, __fp16, 27.6117, 86, False
C, 4, -O2, __fp16, 27.1988, 87, False
C, 4, -O2, __fp16, 27.6447, 88, False
C, 4, -O2, __fp16, 27.6637, 89, False
C, 4, -O2, __fp16, 29.2567, 90, False
C, 4, -O2, __fp16, 29.2077, 91, False
C, 4, -O2, __fp16, 28.9207, 92, False
C, 4, -O2, __fp16, 28.5767, 93, False
C, 4, -O2, __fp16, 27.8037, 94, False
C, 4, -O2, __fp16, 27.5897, 95, False
C, 4, -O2, __fp16, 27.3068, 96, False
C, 4, -O2, __fp16, 27.5417, 97, False
C, 4, -O2, __fp16, 27.5608, 98, False
C, 4, -O2, __fp16, 27.9317, 99, False
C, 4, -O2, __fp16, 27.4928, 100, False
C, 4, -O2, __fp16, 27.4808, 101, False
C, 8, -O2, __fp16, 27.5768, 1, False
C, 8, -O2, __fp16, 28.7558, 2, False
C, 8, -O2, __fp16, 27.7728, 3, False
C, 8, -O2, __fp16, 28.5998, 4, False
C, 8, -O2, __fp16, 32.5846, 5, False
C, 8, -O2, __fp16, 32.0066, 6, False
C, 8, -O2, __fp16, 27.0898, 7, False
C, 8, -O2, __fp16, 27.3758, 8, False
C, 8, -O2, __fp16, 26.6659, 9, False
C, 8, -O2, __fp16, 27.6448, 10, False
C, 8, -O2, __fp16, 26.7149, 11, False
C, 8, -O2, __fp16, 27.5198, 12, False
C, 8, -O2, __fp16, 27.6538, 13, False
C, 8, -O2, __fp16, 28.7028, 14, False
C, 8, -O2, __fp16, 28.3058, 15, False
C, 8, -O2, __fp16, 28.8548, 16, False
C, 8, -O2, __fp16, 27.1558, 17, False
C, 8, -O2, __fp16, 27.7438, 18, False
C, 8, -O2, __fp16, 26.7189, 19, False
C, 8, -O2, __fp16, 26.9859, 20, False
C, 8, -O2, __fp16, 26.5599, 21, False
C, 8, -O2, __fp16, 26.8279, 22, False
C, 8, -O2, __fp16, 26.3499, 23, False
C, 8, -O2, __fp16, 29.2658, 24, False
C, 8, -O2, __fp16, 28.2428, 25, False
C, 8, -O2, __fp16, 28.7918, 26, False
C, 8, -O2, __fp16, 27.5478, 27, False
C, 8, -O2, __fp16, 27.1139, 28, False
C, 8, -O2, __fp16, 27.3388, 29, False
C, 8, -O2, __fp16, 26.8219, 30, False
C, 8, -O2, __fp16, 26.8399, 31, False
C, 8, -O2, __fp16, 26.7019, 32, False
C, 8, -O2, __fp16, 26.7179, 33, False
C, 8, -O2, __fp16, 31.3107, 34, False
C, 8, -O2, __fp16, 28.4598, 35, False
C, 8, -O2, __fp16, 28.2688, 36, False
C, 8, -O2, __fp16, 28.4078, 37, False
C, 8, -O2, __fp16, 27.1809, 38, False
C, 8, -O2, __fp16, 26.8449, 39, False
C, 8, -O2, __fp16, 28.8948, 40, False
C, 8, -O2, __fp16, 27.9408, 41, False
C, 8, -O2, __fp16, 26.8919, 42, False
C, 8, -O2, __fp16, 26.7079, 43, False
C, 8, -O2, __fp16, 27.2249, 44, False
C, 8, -O2, __fp16, 26.7779, 45, False
C, 8, -O2, __fp16, 28.4868, 46, False
C, 8, -O2, __fp16, 28.5768, 47, False
C, 8, -O2, __fp16, 28.4668, 48, False
C, 8, -O2, __fp16, 28.3848, 49, False
C, 8, -O2, __fp16, 26.9589, 50, False
C, 8, -O2, __fp16, 27.6748, 51, False
C, 8, -O2, __fp16, 26.6799, 52, False
C, 8, -O2, __fp16, 26.8849, 53, False
C, 8, -O2, __fp16, 26.8239, 54, False
C, 8, -O2, __fp16, 26.8079, 55, False
C, 8, -O2, __fp16, 28.0108, 56, False
C, 8, -O2, __fp16, 28.7368, 57, False
C, 8, -O2, __fp16, 28.7698, 58, False
C, 8, -O2, __fp16, 27.3739, 59, False
C, 8, -O2, __fp16, 27.4148, 60, False
C, 8, -O2, __fp16, 26.6779, 61, False
C, 8, -O2, __fp16, 27.5868, 62, False
C, 8, -O2, __fp16, 26.9899, 63, False
C, 8, -O2, __fp16, 26.8649, 64, False
C, 8, -O2, __fp16, 26.9039, 65, False
C, 8, -O2, __fp16, 27.2429, 66, False
C, 8, -O2, __fp16, 28.1288, 67, False
C, 8, -O2, __fp16, 28.5598, 68, False
C, 8, -O2, __fp16, 28.1398, 69, False
C, 8, -O2, __fp16, 27.1329, 70, False
C, 8, -O2, __fp16, 26.8879, 71, False
C, 8, -O2, __fp16, 27.4838, 72, False
C, 8, -O2, __fp16, 27.5258, 73, False
C, 8, -O2, __fp16, 27.0109, 74, False
C, 8, -O2, __fp16, 31.3337, 75, False
C, 8, -O2, __fp16, 26.8209, 76, False
C, 8, -O2, __fp16, 28.1638, 77, False
C, 8, -O2, __fp16, 28.4668, 78, False
C, 8, -O2, __fp16, 28.3788, 79, False
C, 8, -O2, __fp16, 27.2659, 80, False
C, 8, -O2, __fp16, 26.7959, 81, False
C, 8, -O2, __fp16, 26.6169, 82, False
C, 8, -O2, __fp16, 26.8099, 83, False
C, 8, -O2, __fp16, 27.1509, 84, False
C, 8, -O2, __fp16, 26.7019, 85, False
C, 8, -O2, __fp16, 26.6919, 86, False
C, 8, -O2, __fp16, 26.9309, 87, False
C, 8, -O2, __fp16, 29.4978, 88, False
C, 8, -O2, __fp16, 29.8778, 89, False
C, 8, -O2, __fp16, 28.6258, 90, False
C, 8, -O2, __fp16, 27.5818, 91, False
C, 8, -O2, __fp16, 26.6829, 92, False
C, 8, -O2, __fp16, 27.4619, 93, False
C, 8, -O2, __fp16, 26.8739, 94, False
C, 8, -O2, __fp16, 27.7078, 95, False
C, 8, -O2, __fp16, 27.0659, 96, False
C, 8, -O2, __fp16, 27.7338, 97, False
C, 8, -O2, __fp16, 26.9099, 98, False
C, 8, -O2, __fp16, 28.5138, 99, False
C, 8, -O2, __fp16, 29.2698, 100, False
C, 8, -O2, __fp16, 28.7688, 101, False
C, 16, -O2, __fp16, 5.36479, 1, False
C, 16, -O2, __fp16, 31.0558, 2, False
C, 16, -O2, __fp16, 5.0258, 3, False
C, 16, -O2, __fp16, 3.27687, 4, False
C, 16, -O2, __fp16, 30.4448, 5, False
C, 16, -O2, __fp16, 29.3929, 6, False
C, 16, -O2, __fp16, 30.4658, 7, False
C, 16, -O2, __fp16, 20.1792, 8, False
C, 16, -O2, __fp16, 31.6088, 9, False
C, 16, -O2, __fp16, 20.6302, 10, False
C, 16, -O2, __fp16, 29.8678, 11, False
C, 16, -O2, __fp16, 9.39363, 12, False
C, 16, -O2, __fp16, 23.8851, 13, False
C, 16, -O2, __fp16, 29.5409, 14, False
C, 16, -O2, __fp16, 30.7718, 15, False
